municipio,planta_id,poblacion,produccion_t,d_km,d_obra_km,C_loopA_euro_t,LC0_euro_hab,CE0_kg_hab,LC_S1_euro_hab,CE_S1_kg_hab,LC_S2_euro_hab,CE_S2_kg_hab,onsite_S2,LC_S2cap_euro_hab,CE_S2cap_kg_hab,onsite_S2cap,LC_S3_euro_hab,CE_S3_kg_hab,onsite_S3,credito_EF5_kg_hab
Fuente de Cantos,10,5039,2519.5,27.81,26.70,25.74,12.8678,2.8854,11.9904,2.3383,11.9904,2.3383,1,11.9904,2.3383,1,11.5633,2.3383,1,0.1000
Conquista de la Sierra,19,210,105.0,21.44,15.66,21.79,10.8946,2.3629,21.8205,1.9203,10.8946,2.3629,0,10.8946,2.3629,0,10.0479,1.9203,1,0.1000
Benquerencia,41,98,49.0,21.36,14.01,21.18,10.5924,2.3112,35.1841,1.8790,10.5924,2.3112,0,10.5924,2.3112,0,9.8398,1.8790,1,0.1000
Alcántara,44,1653,826.5,18.09,16.91,22.15,11.0745,2.3000,11.5720,1.8700,11.0745,2.3000,0,11.0745,2.3000,0,10.3582,1.8700,1,0.1000
Puebla de la Calzada,4,5903,2951.5,26.75,21.80,23.82,11.9105,2.7066,11.1519,2.1953,11.1519,2.1953,1,11.1519,2.1953,1,10.8013,2.1953,1,0.1000
Carmonita,41,581,290.5,20.97,14.01,21.04,10.5224,2.2995,13.9209,1.8696,10.5224,2.2995,0,10.5224,2.2995,0,9.7838,1.8696,1,0.1000
Higuera de la Serena,6,1043,521.5,21.66,9.98,19.62,9.8111,2.1991,11.4458,1.7893,9.8111,2.1991,0,9.8111,2.1991,0,9.1662,1.7893,1,0.1000
Cumbre. La,19,982,491.0,20.89,15.66,21.60,10.7996,2.3464,12.3855,1.9071,10.7996,2.3464,0,10.7996,2.3464,0,9.9719,1.9071,1,0.1000
Ruanes,41,68,34.0,20.72,14.01,20.95,10.4774,2.2920,46.3466,1.8636,10.4774,2.2920,0,10.4774,2.2920,0,9.7478,1.8636,1,0.1000
Corte de Peleas,4,1307,653.5,26.15,21.80,23.61,11.8055,2.6886,12.5572,2.1809,11.8055,2.6886,0,11.8055,2.6886,0,10.7173,2.1809,1,0.1000
Montijo,4,16236,8118.0,26.09,21.80,23.59,11.7955,2.6868,10.7904,2.1794,10.7904,2.1794,1,10.7904,2.1794,1,10.7093,2.1794,1,0.1000
Zarza-Capilla,7,403,201.5,12.88,5.46,17.86,8.9314,1.8003,14.5486,1.4703,8.9314,1.8003,0,8.9314,1.8003,0,8.6918,1.4703,1,0.1000
Torremocha,41,1038,519.0,20.32,14.01,20.81,10.4074,2.2800,11.9344,1.8540,10.4074,2.2800,0,10.4074,2.2800,0,9.6918,1.8540,1,0.1000
Torrecilla de los Ángeles,31,687,343.5,20.03,30.51,26.50,13.2487,2.7661,15.4380,2.2429,13.2487,2.7661,0,13.2487,2.7661,0,11.9681,2.2429,1,0.1000
Valdetorres,3,1331,665.5,28.46,15.82,21.33,10.6639,2.5785,11.6094,2.0928,10.6639,2.5785,0,10.6639,2.5785,0,9.7576,2.0928,1,0.1000
Maguilla,10,1084,542.0,26.08,26.70,25.14,12.5678,2.8335,13.5605,2.2968,12.5678,2.8335,0,12.5678,2.8335,0,11.3233,2.2968,1,0.1000
Mata de Alcántara,44,330,165.0,16.74,16.91,21.68,10.8395,2.2595,17.4474,1.8376,10.8395,2.2595,0,10.8395,2.2595,0,10.1702,1.8376,1,0.1000
Nogales,9,724,362.0,32.96,18.53,22.25,11.1236,2.7948,13.5519,2.2659,11.1236,2.7948,0,11.1236,2.7948,0,10.1285,2.2659,1,0.1000
Puebla de Alcocer,11,1272,636.0,21.42,33.44,27.40,13.7021,2.8958,14.1271,2.3467,13.7021,2.8958,0,13.7021,2.8958,0,12.2790,2.3467,1,0.1000
Valverde de la Vera,22,588,294.0,19.65,14.86,20.89,10.4447,2.2852,13.8075,1.8581,10.4447,2.2852,0,10.4447,2.2852,0,9.6055,1.8581,1,0.1000
Santa Marta,9,4322,2161.0,32.75,18.53,22.17,11.0836,2.7885,10.6453,2.2608,10.6453,2.2608,1,10.6453,2.2608,1,10.0965,2.2608,1,0.1000
Palomas,1,701,350.5,20.29,15.43,21.00,10.5001,2.3216,13.1665,1.8873,10.5001,2.3216,0,10.5001,2.3216,0,9.6796,1.8873,1,0.1000
Valdastillas,22,380,190.0,19.27,14.86,20.76,10.3797,2.2738,16.0827,1.8490,10.3797,2.2738,0,10.3797,2.2738,0,9.5535,1.8490,1,0.1000
Villar de Plasencia,22,229,114.5,19.26,14.86,20.75,10.3747,2.2735,20.4168,1.8488,10.3747,2.2735,0,10.3747,2.2735,0,9.5495,1.8488,1,0.1000
Almendral,13,1307,653.5,25.56,22.19,23.31,11.6537,2.6826,12.4357,2.1761,11.6537,2.6826,0,11.6537,2.6826,0,10.5903,2.1761,1,0.1000
Peraleda de la Mata,27,1453,726.5,20.26,9.83,18.94,9.4702,2.1527,10.4968,1.7522,9.4702,2.1527,0,9.4702,2.1527,0,8.8392,1.7522,1,0.1000
Garlitos,11,681,340.5,20.67,33.44,27.13,13.5671,2.8733,15.7248,2.3287,13.5671,2.8733,0,13.5671,2.8733,0,12.1710,2.3287,1,0.1000
Rebollar,22,237,118.5,18.79,14.86,20.59,10.2947,2.2594,19.9843,1.8375,10.2947,2.2594,0,10.2947,2.2594,0,9.4855,1.8375,1,0.1000
Bohonal de Ibor,27,535,267.5,19.95,9.83,18.83,9.4152,2.1434,13.4051,1.7447,9.4152,2.1434,0,9.4152,2.1434,0,8.7952,1.7447,1,0.1000
Arroyomolinos de la Vera,22,497,248.5,18.57,14.86,20.51,10.2547,2.2528,14.4339,1.8322,10.2547,2.2528,0,10.2547,2.2528,0,9.4535,1.8322,1,0.1000
Talaveruela de la Vera,22,365,182.5,18.52,14.86,20.49,10.2447,2.2513,16.2451,1.8310,10.2447,2.2513,0,10.2447,2.2513,0,9.4455,1.8310,1,0.1000
Zarza de Montánchez,41,619,309.5,18.56,14.01,20.20,10.1024,2.2272,13.3207,1.8118,10.1024,2.2272,0,10.1024,2.2272,0,9.4478,1.8118,1,0.1000
Torrecillas de la Tiesa,19,1179,589.5,18.49,15.66,20.76,10.3796,2.2744,11.6242,1.8495,10.3796,2.2744,0,10.3796,2.2744,0,9.6359,1.8495,1,0.1000
Puebla del Maestre,10,777,388.5,24.45,26.70,24.57,12.2828,2.7846,14.2438,2.2576,12.2828,2.7846,0,12.2828,2.7846,0,11.0953,2.2576,1,0.1000
Berzocana,45,528,264.0,18.53,26.24,24.36,12.1811,2.5930,15.6798,2.1044,12.1811,2.5930,0,12.1811,2.5930,0,11.0952,2.1044,1,0.1000
Villanueva de la Sierra,25,514,257.0,18.67,8.52,18.16,9.0804,2.0656,13.3281,1.6825,9.0804,2.0656,0,9.0804,2.0656,0,8.6900,1.6825,1,0.1000
Gata,31,1662,831.0,18.15,30.51,25.84,12.9187,2.7097,13.0392,2.1978,12.9187,2.7097,0,12.9187,2.7097,0,11.7041,2.1978,1,0.1000
Calzadilla,20,485,242.5,18.00,6.65,17.36,8.6785,1.9895,13.2975,1.6216,8.6785,1.9895,0,8.6785,1.9895,0,8.2500,1.6216,1,0.1000
Herguijuela,19,366,183.0,17.73,15.66,20.49,10.2446,2.2516,16.2263,1.8312,10.2446,2.2516,0,10.2446,2.2516,0,9.5279,1.8312,1,0.1000
Viandar de la Vera,22,266,133.0,17.64,14.86,20.18,10.0897,2.2249,18.6703,1.8099,10.0897,2.2249,0,10.0897,2.2249,0,9.3215,1.8099,1,0.1000
Valencia de las Torres,10,687,343.5,23.71,26.70,24.31,12.1528,2.7624,14.5613,2.2399,12.1528,2.7624,0,12.1528,2.7624,0,10.9913,2.2399,1,0.1000
Fuentes de León,8,2571,1285.5,17.39,12.07,19.14,9.5724,2.1338,9.8303,1.7371,9.5724,2.1338,0,9.5724,2.1338,0,9.0414,1.7371,1,0.1000
Roca de la Sierra. La,18,1526,763.0,34.59,12.70,19.35,9.6731,2.6688,10.5767,2.1650,9.6731,2.6688,0,9.6731,2.6688,0,8.9536,2.1650,1,0.1000
Navas del Madro¤o,44,1444,722.0,14.25,16.91,20.81,10.4045,2.1848,11.2549,1.7779,10.4045,2.1848,0,10.4045,2.1848,0,9.8222,1.7779,1,0.1000
Casas del Castañar,29,639,319.5,27.26,9.76,18.27,9.1336,2.3607,12.4192,1.9186,9.1336,2.3607,0,9.1336,2.3607,0,8.5512,1.9186,1,0.1000
Orellana la Vieja,3,3015,1507.5,25.73,15.82,20.38,10.1889,2.4966,10.1803,2.0273,10.1803,2.0273,1,10.1803,2.0273,1,9.3776,2.0273,1,0.1000
Casillas de Coria,20,470,235.0,17.45,6.65,17.17,8.5835,1.9730,13.3860,1.6084,8.5835,1.9730,0,8.5835,1.9730,0,8.1740,1.6084,1,0.1000
Aliseda,46,1982,991.0,32.41,12.67,19.27,9.6329,2.6025,10.1677,2.1120,9.6329,2.6025,0,9.6329,2.6025,0,8.9280,2.1120,1,0.1000
Valdemorales,41,230,115.0,17.21,14.01,19.72,9.8624,2.1867,19.9595,1.7794,9.8624,2.1867,0,9.8624,2.1867,0,9.2558,1.7794,1,0.1000
Caminomorisco,21,1258,629.0,15.53,21.42,22.32,11.1593,2.3586,12.1148,1.9169,11.1593,2.3586,0,11.1593,2.3586,0,10.4096,1.9169,1,0.1000
Tejeda de Tiétar,22,887,443.5,17.04,14.86,19.97,9.9847,2.2069,12.0062,1.7955,9.9847,2.2069,0,9.9847,2.2069,0,9.2375,1.7955,1,0.1000
Salvatierra de Santiago,41,302,151.0,16.92,14.01,19.62,9.8124,2.1780,17.3281,1.7724,9.8124,2.1780,0,9.8124,2.1780,0,9.2158,1.7724,1,0.1000
Albuera. La,4,1986,993.0,22.47,21.80,22.32,11.1605,2.5782,11.3872,2.0925,11.1605,2.5782,0,11.1605,2.5782,0,10.2013,2.0925,1,0.1000
Táliga,13,801,400.5,23.14,22.19,22.46,11.2287,2.6100,13.3040,2.1180,11.2287,2.6100,0,11.2287,2.6100,0,10.2503,2.1180,1,0.1000
Zarza. La,14,3563,1781.5,30.39,30.94,25.50,12.7501,3.0900,12.1017,2.5020,12.1017,2.5020,1,12.1017,2.5020,1,11.4276,2.5020,1,0.1000
Villasbuenas de Gata,31,456,228.0,16.53,30.51,25.28,12.6387,2.6611,16.7934,2.1589,12.6387,2.6611,0,12.6387,2.6611,0,11.4801,2.1589,1,0.1000
Puerto de Santa Cruz,19,393,196.5,16.29,15.66,19.99,9.9946,2.2084,15.5570,1.7967,9.9946,2.2084,0,9.9946,2.2084,0,9.3279,1.7967,1,0.1000
Alconchel,13,1951,975.5,22.27,22.19,22.16,11.0787,2.5839,11.3443,2.0971,11.0787,2.5839,0,11.0787,2.5839,0,10.1303,2.0971,1,0.1000
Holguera,29,758,379.0,25.91,9.76,17.80,8.8986,2.3202,11.6170,1.8862,8.8986,2.3202,0,8.8986,2.3202,0,8.3632,1.8862,1,0.1000
Aldea del Obispo. La,19,350,175.0,15.87,15.66,19.84,9.9196,2.1958,16.2786,1.7866,9.9196,2.1958,0,9.9196,2.1958,0,9.2679,1.7866,1,0.1000
Hornachos,1,3867,1933.5,16.65,15.43,19.73,9.8651,2.2124,9.7386,1.7999,9.7386,1.7999,1,9.7386,1.7999,1,9.1716,1.7999,1,0.1000
Zalamea de la Serena,6,3978,1989.0,16.48,9.98,17.81,8.9061,2.0437,8.9533,1.6650,8.9061,2.0437,0,8.9061,2.0437,0,8.4422,1.6650,1,0.1000
Madroñera,19,2916,1458.0,15.58,15.66,19.74,9.8696,2.1871,9.9531,1.7796,9.8696,2.1871,0,9.8696,2.1871,0,9.2279,1.7796,1,0.1000
Ibahernando,19,488,244.0,15.49,15.66,19.71,9.8546,2.1844,14.2067,1.7775,9.8546,2.1844,0,9.8546,2.1844,0,9.2159,1.7775,1,0.1000
Baterno,11,352,176.0,17.14,33.44,25.90,12.9521,2.7674,18.6640,2.2439,12.9521,2.7674,0,12.9521,2.7674,0,11.6790,2.2439,1,0.1000
Casares de las Hurdes,21,528,264.0,13.69,21.42,21.67,10.8343,2.3034,14.6023,1.8728,10.8343,2.3034,0,10.8343,2.3034,0,10.1496,1.8728,1,0.1000
Portezuelo,20,268,134.0,15.40,6.65,16.45,8.2235,1.9115,17.1072,1.5592,8.2235,1.9115,0,8.2235,1.9115,0,7.8860,1.5592,1,0.1000
Gargüera,29,132,66.0,25.14,9.76,17.53,8.7636,2.2971,27.1502,1.8677,8.7636,2.2971,0,8.7636,2.2971,0,8.2552,1.8677,1,0.1000
Santa Cruz de la Sierra,19,270,135.0,15.08,15.66,19.57,9.7846,2.1721,18.2870,1.7676,9.7846,2.1721,0,9.7846,2.1721,0,9.1599,1.7676,1,0.1000
Talarrubias,11,3630,1815.0,16.77,33.44,25.77,12.8871,2.7563,12.1984,2.2351,12.1984,2.2351,1,12.1984,2.2351,1,11.6270,2.2351,1,0.1000
Aldea del Cano,46,721,360.5,29.62,12.67,18.30,9.1479,2.5188,11.9858,2.0451,9.1479,2.5188,0,9.1479,2.5188,0,8.5400,2.0451,1,0.1000
San Vicente de Alcántara,39,5808,2904.0,14.85,16.47,19.58,9.7881,2.1897,9.4609,1.7818,9.4609,1.7818,1,9.4609,1.7818,1,9.1730,1.7818,1,0.1000
Valverde de Mérida,14,1159,579.5,27.91,30.94,24.63,12.3151,3.0156,13.2091,2.4425,12.3151,3.0156,0,12.3151,3.0156,0,11.0796,2.4425,1,0.1000
Torre de Don Miguel,31,568,284.0,14.21,30.51,24.46,12.2287,2.5915,15.3844,2.1032,12.2287,2.5915,0,12.2287,2.5915,0,11.1521,2.1032,1,0.1000
Ahillones,10,1052,526.0,20.34,26.70,23.13,11.5628,2.6613,12.8267,2.1590,11.5628,2.6613,0,11.5628,2.6613,0,10.5193,2.1590,1,0.1000
Hernán-Pérez,31,518,259.0,14.15,30.51,24.44,12.2187,2.5897,15.8012,2.1018,12.2187,2.5897,0,12.2187,2.5897,0,11.1441,2.1018,1,0.1000
Solana de los Barros,14,2826,1413.0,27.64,30.94,24.53,12.2651,3.0075,11.8967,2.4360,11.8967,2.4360,1,11.8967,2.4360,1,11.0396,2.4360,1,0.1000
Cachorrilla,20,93,46.5,14.18,6.65,16.02,8.0085,1.8749,34.4885,1.5299,8.0085,1.8749,0,8.0085,1.8749,0,7.7140,1.5299,1,0.1000
Higuera de Llerena,10,353,176.5,19.99,26.70,23.01,11.5028,2.6508,17.4844,2.1506,11.5028,2.6508,0,11.5028,2.6508,0,10.4713,2.1506,1,0.1000
Jarilla,22,154,77.0,13.81,14.86,18.84,9.4197,2.1100,24.9695,1.7180,9.4197,2.1100,0,9.4197,2.1100,0,8.7855,1.7180,1,0.1000
Salvatierra de los Barros,9,1788,894.0,26.76,18.53,20.08,10.0386,2.6088,10.6291,2.1171,10.0386,2.6088,0,10.0386,2.6088,0,9.2605,2.1171,1,0.1000
Tamurejo,11,259,129.5,15.37,33.44,25.28,12.6421,2.7143,20.9662,2.2015,12.6421,2.7143,0,12.6421,2.7143,0,11.4310,2.2015,1,0.1000
Garganta la Olla,22,1062,531.0,13.37,14.86,18.69,9.3447,2.0968,11.0298,1.7074,9.3447,2.0968,0,9.3447,2.0968,0,8.7255,1.7074,1,0.1000
Garbayuela,11,547,273.5,15.11,33.44,25.19,12.5971,2.7065,15.8481,2.1952,12.5971,2.7065,0,12.5971,2.7065,0,11.3950,2.1952,1,0.1000
Guijo de Coria,25,231,115.5,13.85,8.52,16.47,8.2354,1.9210,18.6108,1.5668,8.2354,1.9210,0,8.2354,1.9210,0,8.0140,1.5668,1,0.1000
Pasarón de la Vera,22,677,338.5,13.18,14.86,18.62,9.3097,2.0911,12.3405,1.7028,9.3097,2.0911,0,9.3097,2.0911,0,8.6975,1.7028,1,0.1000
Lobón,4,2723,1361.5,18.80,21.80,21.04,10.5205,2.4681,10.5345,2.0045,10.5205,2.4681,0,10.5205,2.4681,0,9.6893,2.0045,1,0.1000
Casas de Miravete,27,145,72.5,14.21,9.83,16.82,8.4102,1.9712,25.1696,1.6070,8.4102,1.9712,0,8.4102,1.9712,0,7.9912,1.6070,1,0.1000
Tornavacas,22,1181,590.5,12.69,14.86,18.45,9.2247,2.0764,10.6966,1.6911,9.2247,2.0764,0,9.2247,2.0764,0,8.6295,1.6911,1,0.1000
Santa Amalia,3,4326,2163.0,21.17,15.82,18.78,9.3889,2.3598,9.2890,1.9178,9.2890,1.9178,1,9.2890,1.9178,1,8.7376,1.9178,1,0.1000
Valencia del Ventoso,5,2249,1124.5,17.51,32.00,24.42,12.2101,2.7353,12.0797,2.2182,12.0797,2.2182,1,12.0797,2.2182,1,11.0473,2.2182,1,0.1000
Serrejón,27,444,222.0,13.65,9.83,16.63,8.3152,1.9544,13.4828,1.5935,8.3152,1.9544,0,8.3152,1.9544,0,7.9152,1.5935,1,0.1000
Higuera,27,100,50.0,13.55,9.83,16.59,8.2952,1.9514,32.8362,1.5911,8.2952,1.9514,0,8.2952,1.9514,0,7.8992,1.5911,1,0.1000
Villa del Campo,25,555,277.5,12.90,8.52,16.14,8.0704,1.8925,12.1608,1.5440,8.0704,1.8925,0,8.0704,1.8925,0,7.8820,1.5440,1,0.1000
Zarza de Granadilla,22,1864,932.0,12.17,14.86,18.27,9.1347,2.0608,9.8490,1.6786,9.1347,2.0608,0,9.1347,2.0608,0,8.5575,1.6786,1,0.1000
Pescueza,20,157,78.5,12.31,6.65,15.37,7.6835,1.8188,23.2704,1.4850,7.6835,1.8188,0,7.6835,1.8188,0,7.4540,1.4850,1,0.1000
Villa del Rey,44,157,78.5,8.93,16.91,18.94,9.4695,2.0252,24.6992,1.6502,9.4695,2.0252,0,9.4695,2.0252,0,9.0742,1.6502,1,0.1000
Esparragosa de la Serena,6,1088,544.0,12.64,9.98,16.46,8.2311,1.9285,10.0827,1.5728,8.2311,1.9285,0,8.2311,1.9285,0,7.9022,1.5728,1,0.1000
Puebla de Sancho P‚rez,5,2899,1449.5,16.65,32.00,24.12,12.0601,2.7095,11.7104,2.1976,11.7104,2.1976,1,11.7104,2.1976,1,10.9273,2.1976,1,0.1000
Santibáñez el Alto,31,436,218.0,11.65,30.51,23.57,11.7837,2.5147,16.3609,2.0418,11.7837,2.5147,0,11.7837,2.5147,0,10.7961,2.0418,1,0.1000
Cañamero,45,1787,893.5,11.88,26.24,22.03,11.0161,2.3935,11.4119,1.9448,11.0161,2.3935,0,11.0161,2.3935,0,10.1632,1.9448,1,0.1000
Segura de León,8,2140,1070.0,11.36,12.07,17.04,8.5224,1.9529,9.1862,1.5923,8.5224,1.9529,0,8.5224,1.9529,0,8.2014,1.5923,1,0.1000
Riolobos,29,1257,628.5,21.35,9.76,16.20,8.0986,2.1834,9.6677,1.7767,8.0986,2.1834,0,8.0986,2.1834,0,7.7232,1.7767,1,0.1000
Cuacos de Yuste,22,915,457.5,11.32,14.86,17.97,8.9847,2.0353,11.1200,1.6582,8.9847,2.0353,0,8.9847,2.0353,0,8.4375,1.6582,1,0.1000
Alange,14,2005,1002.5,24.97,30.94,23.60,11.8001,2.9274,11.8870,2.3719,11.8001,2.9274,0,11.8001,2.9274,0,10.6676,2.3719,1,0.1000
Pozuelo de Zarzón,25,564,282.0,11.77,8.52,15.74,7.8704,1.8586,11.9289,1.5169,7.8704,1.8586,0,7.8704,1.8586,0,7.7220,1.5169,1,0.1000
Villar de Rena,3,1457,728.5,19.68,15.82,18.26,9.1289,2.3151,10.2190,1.8821,9.1289,2.3151,0,9.1289,2.3151,0,8.5296,1.8821,1,0.1000
Malpartida de la Serena,6,662,331.0,11.89,9.98,16.20,8.1011,1.9060,11.4573,1.5548,8.1011,1.9060,0,8.1011,1.9060,0,7.7982,1.5548,1,0.1000
Valdefuentes,41,1415,707.5,11.13,14.01,17.60,8.8024,2.0043,10.0087,1.6335,8.8024,2.0043,0,8.8024,2.0043,0,8.4078,1.6335,1,0.1000
Trujillo,19,9822,4911.0,10.96,15.66,18.13,9.0646,2.0485,8.7062,1.6688,8.7062,1.6688,1,8.7062,1.6688,1,8.5839,1.6688,1,0.1000
Casas de Don Gómez,20,347,173.5,11.16,6.65,14.96,7.4785,1.7843,14.3874,1.4574,7.4785,1.7843,0,7.4785,1.7843,0,7.2900,1.4574,1,0.1000
Aceituna,25,617,308.5,11.26,8.52,15.56,7.7804,1.8433,11.4762,1.5046,7.7804,1.8433,0,7.7804,1.8433,0,7.6500,1.5046,1,0.1000
Fuente del Arco,10,750,375.0,16.86,26.70,21.91,10.9528,2.5569,13.2956,2.0755,10.9528,2.5569,0,10.9528,2.5569,0,10.0313,2.0755,1,0.1000
Villar del Rey,18,2386,1193.0,27.72,12.70,16.95,8.4731,2.4627,9.0262,2.0002,8.4731,2.4627,0,8.4731,2.4627,0,7.9936,2.0002,1,0.1000
Belvís de Monroy,27,670,335.0,11.49,9.83,15.87,7.9352,1.8896,11.2795,1.5417,7.9352,1.8896,0,7.9352,1.8896,0,7.6112,1.5417,1,0.1000
Aljucén,14,252,126.0,23.94,30.94,23.24,11.6201,2.8965,20.4167,2.3472,11.6201,2.8965,0,11.6201,2.8965,0,10.5236,2.3472,1,0.1000
Morera. La,9,752,376.0,23.30,18.53,18.86,9.4286,2.5050,12.0673,2.0340,9.4286,2.5050,0,9.4286,2.5050,0,8.7725,2.0340,1,0.1000
Romangordo,27,224,112.0,11.16,9.83,15.76,7.8802,1.8797,18.6649,1.5338,7.8802,1.8797,0,7.8802,1.8797,0,7.5672,1.5338,1,0.1000
Risco,11,166,83.0,11.73,33.44,24.01,12.0071,2.6051,25.8659,2.1141,12.0071,2.6051,0,12.0071,2.6051,0,10.9230,2.1141,1,0.1000
San Pedro de Mérida,14,880,440.0,23.26,30.94,23.00,11.5001,2.8761,13.2410,2.3309,11.5001,2.8761,0,11.5001,2.8761,0,10.4276,2.3309,1,0.1000
Casas del Monte,22,766,383.0,9.58,14.86,17.36,8.6797,1.9831,11.4075,1.6164,8.6797,1.9831,0,8.6797,1.9831,0,8.1935,1.6164,1,0.1000
Hinojosa del Valle,1,558,279.0,10.36,15.43,17.53,8.7651,2.0237,12.6924,1.6489,8.7651,2.0237,0,8.7651,2.0237,0,8.2916,1.6489,1,0.1000
Torremayor,14,1004,502.0,23.12,30.94,22.95,11.4751,2.8719,12.8701,2.3275,11.4751,2.8719,0,11.4751,2.8719,0,10.4076,2.3275,1,0.1000
Huélaga,20,196,98.0,9.55,6.65,14.40,7.1985,1.7360,19.7139,1.4188,7.1985,1.7360,0,7.1985,1.7360,0,7.0660,1.4188,1,0.1000
Alcuéscar,41,3010,1505.0,9.23,14.01,16.93,8.4674,1.9473,8.8045,1.5879,8.4674,1.9473,0,8.4674,1.9473,0,8.1398,1.5879,1,0.1000
Toril,27,179,89.5,10.27,9.83,15.44,7.7202,1.8530,21.3427,1.5124,7.7202,1.8530,0,7.7202,1.8530,0,7.4392,1.5124,1,0.1000
Torreorgaz,46,1764,882.0,24.30,12.67,16.44,8.2179,2.3592,9.1916,1.9174,8.2179,2.3592,0,8.2179,2.3592,0,7.7960,1.9174,1,0.1000
Cabeza del Buey,7,5411,2705.5,1.54,5.46,13.89,6.9464,1.4601,7.2191,1.1981,6.9464,1.4601,0,6.9464,1.4601,0,6.9464,1.4601,0,0.1000
Valdeobispo,29,761,380.5,19.06,9.76,15.40,7.6986,2.1147,10.6440,1.7218,7.6986,2.1147,0,7.6986,2.1147,0,7.4032,1.7218,1,0.1000
Robledillo de Gata,31,124,62.0,9.03,30.51,22.65,11.3237,2.4361,30.4203,1.9789,11.3237,2.4361,0,11.3237,2.4361,0,10.4281,1.9789,1,0.1000
Benquerencia de la Serena,6,948,474.0,9.68,9.98,15.43,7.7161,1.8397,10.0100,1.5018,7.7161,1.8397,0,7.7161,1.8397,0,7.4902,1.5018,1,0.1000
Villafranca de los Barros,1,13356,6678.0,9.80,15.43,17.33,8.6651,2.0069,8.3193,1.6355,8.3193,1.6355,1,8.3193,1.6355,1,8.2116,1.6355,1,0.1000
Valdehúncar,27,212,106.0,9.92,9.83,15.32,7.6602,1.8425,19.1206,1.5040,7.6602,1.8425,0,7.6602,1.8425,0,7.3912,1.5040,1,0.1000
Villanueva de la Serena,3,25838,12919.0,17.14,15.82,17.37,8.6839,2.2389,8.2439,1.8211,8.2439,1.8211,1,8.2439,1.8211,1,8.1736,1.8211,1,0.1000
Navaconcejo,22,2074,1037.0,8.54,14.86,17.00,8.4997,1.9519,9.2052,1.5915,8.4997,1.9519,0,8.4997,1.9519,0,8.0495,1.5915,1,0.1000
Medell¡n,3,2337,1168.5,17.05,15.82,17.34,8.6689,2.2362,9.2049,1.8189,8.6689,2.2362,0,8.6689,2.2362,0,8.1616,1.8189,1,0.1000
Arroyomolinos,41,999,499.5,8.47,14.01,16.66,8.3324,1.9245,10.3684,1.5696,8.3324,1.9245,0,8.3324,1.9245,0,8.0318,1.5696,1,0.1000
Aldehuela de Jerte,29,338,169.0,18.43,9.76,15.18,7.5886,2.0958,14.6673,1.7066,7.5886,2.0958,0,7.5886,2.0958,0,7.3152,1.7066,1,0.1000
Almendralejo,9,33588,16794.0,21.51,18.53,18.24,9.1186,2.4513,8.5693,1.9911,8.5693,1.9911,1,8.5693,1.9911,1,8.5245,1.9911,1,0.1000
Rena,3,669,334.5,16.86,15.82,17.27,8.6339,2.2305,11.8441,1.8144,8.6339,2.2305,0,8.6339,2.2305,0,8.1336,1.8144,1,0.1000
Aldeanueva de la Vera,22,2275,1137.5,8.31,14.86,16.92,8.4597,1.9450,9.0667,1.5860,8.4597,1.9450,0,8.4597,1.9450,0,8.0175,1.5860,1,0.1000
Valdelacalzada,18,2804,1402.0,25.48,12.70,16.17,8.0831,2.3955,8.5580,1.9464,8.0831,2.3955,0,8.0831,2.3955,0,7.6816,1.9464,1,0.1000
Guijo de Santa Bárbara,22,410,205.0,8.14,14.86,16.86,8.4297,1.9399,14.0413,1.5819,8.4297,1.9399,0,8.4297,1.9399,0,7.9935,1.5819,1,0.1000
Guijo de Galisteo,25,1611,805.5,8.51,8.52,14.60,7.3004,1.7608,8.5921,1.4386,7.3004,1.7608,0,7.3004,1.7608,0,7.2660,1.4386,1,0.1000
Collado,22,201,100.5,7.98,14.86,16.80,8.3997,1.9351,20.3576,1.5780,8.3997,1.9351,0,8.3997,1.9351,0,7.9695,1.5780,1,0.1000
Torre de Santa María,41,632,316.0,7.86,14.01,16.45,8.2274,1.9062,11.7376,1.5550,8.2274,1.9062,0,8.2274,1.9062,0,7.9478,1.5550,1,0.1000
Granja. La,22,361,180.5,7.78,14.86,16.73,8.3647,1.9291,14.8170,1.5732,8.3647,1.9291,0,8.3647,1.9291,0,7.9415,1.5732,1,0.1000
Lapa. La,9,296,148.0,20.77,18.53,17.98,8.9886,2.4291,16.8368,1.9733,8.9886,2.4291,0,8.9886,2.4291,0,8.4205,1.9733,1,0.1000
Burguillos del Cerro,5,3286,1643.0,12.56,32.00,22.69,11.3451,2.5868,11.0369,2.0994,11.0369,2.0994,1,11.0369,2.0994,1,10.3553,2.0994,1,0.1000
Majadas,27,1297,648.5,8.77,9.83,14.92,7.4602,1.8080,9.0957,1.4764,7.4602,1.8080,0,7.4602,1.8080,0,7.2312,1.4764,1,0.1000
Arroyo de la Luz,46,6517,3258.5,22.81,12.67,15.91,7.9529,2.3145,7.9460,1.8816,7.9460,1.8816,1,7.9460,1.8816,1,7.5840,1.8816,1,0.1000
Nuñomoral,21,1435,717.5,5.95,21.42,18.96,9.4793,2.0712,10.5256,1.6870,9.4793,2.0712,0,9.4793,2.0712,0,9.0656,1.6870,1,0.1000
